"","x","y","layer_Categories","cum_cost"
"4400",8700,19900,"Corn",0.00182706033095569
"4401",8900,100,"Water",0
"4402",8900,300,"Salmon aquaculture",0.0115950645230729
"4403",8900,500,"Salmon aquaculture",0.00894811017115444
"4404",8900,700,"Water",0
"4405",8900,900,"Water",0
"4406",8900,1100,"Water",0
"4407",8900,1300,"Water",0
"4408",8900,1500,"Forest",0
"4409",8900,1700,"Water",0
"4410",8900,1900,"Forest",0
"4411",8900,2100,"Forest",0
"4412",8900,2300,"Forest",0
"4413",8900,2500,"Forest",0
"4414",8900,2700,"Forest",0
"4415",8900,2900,"Forest",0
"4416",8900,3100,"Forest",0
"4417",8900,3300,"Forest",0
"4418",8900,3500,"Forest",0
"4419",8900,3700,"Forest",0
"4420",8900,3900,"Forest",0
"4421",8900,4100,"Forest",0
"4422",8900,4300,"Forest",0
"4423",8900,4500,"Forest",0
"4424",8900,4700,"Beef",0.223975972395819
"4425",8900,4900,"Forest",0
"4426",8900,5100,"Beef",0.138206583948453
"4427",8900,5300,"Beef",0.16706313144405
"4428",8900,5500,"Corn",0.0016317814692193
"4429",8900,5700,"Corn",0.00281744809454056
"4430",8900,5900,"Corn",0.00847254460553404
"4431",8900,6100,"Corn",0.00169159350758056
"4432",8900,6300,"Beef",0.190036784480767
"4433",8900,6500,"Forest",0
"4434",8900,6700,"Beef",0.161106845227802
"4435",8900,6900,"Forest",0
"4436",8900,7100,"Forest",0
"4437",8900,7300,"Forest",0
"4438",8900,7500,"Beef",0.345761812632609
"4439",8900,7700,"Beef",0.208194128438051
"4440",8900,7900,"Beef",0.932011435483323
"4441",8900,8100,"Beef",0.24464244663131
"4442",8900,8300,"Beef",0.246240570739451
"4443",8900,8500,"Beef",0.166448070283298
"4444",8900,8700,"Forest",0
"4445",8900,8900,"Forest",0
"4446",8900,9100,"Forest",0
"4447",8900,9300,"Forest",0
"4448",8900,9500,"Forest",0
"4449",8900,9700,"Forest",0
"4450",8900,9900,"Forest",0
"4451",8900,10100,"Forest",0
"4452",8900,10300,"Forest",0
"4453",8900,10500,"Forest",0
"4454",8900,10700,"Forest",0
"4455",8900,10900,"Forest",0
"4456",8900,11100,"Forest",0
"4457",8900,11300,"Forest",0
"4458",8900,11500,"Forest",0
"4459",8900,11700,"Forest",0
"4460",8900,11900,"Forest",0
"4461",8900,12100,"Forest",0
"4462",8900,12300,"Forest",0
"4463",8900,12500,"Forest",0
"4464",8900,12700,"Forest",0
"4465",8900,12900,"Forest",0
"4466",8900,13100,"Beef",0.239706688080394
"4467",8900,13300,"Forest",0
"4468",8900,13500,"Forest",0
"4469",8900,13700,"Forest",0
"4470",8900,13900,"Forest",0
"4471",8900,14100,"Forest",0
"4472",8900,14300,"Forest",0
"4473",8900,14500,"Forest",0
"4474",8900,14700,"Forest",0
"4475",8900,14900,"Forest",0
"4476",8900,15100,"Forest",0
"4477",8900,15300,"Forest",0
"4478",8900,15500,"Forest",0
"4479",8900,15700,"Forest",0
"4480",8900,15900,"Forest",0
"4481",8900,16100,"Forest",0
"4482",8900,16300,"Forest",0
"4483",8900,16500,"Forest",0
"4484",8900,16700,"Forest",0
"4485",8900,16900,"Forest",0
"4486",8900,17100,"Forest",0
"4487",8900,17300,"Forest",0
"4488",8900,17500,"Forest",0
"4489",8900,17700,"Forest",0
"4490",8900,17900,"Forest",0
"4491",8900,18100,"Forest",0
"4492",8900,18300,"Forest",0
"4493",8900,18500,"Forest",0
"4494",8900,18700,"Beef",0.441867170922259
"4495",8900,18900,"Corn",0.00234569324631027
"4496",8900,19100,"Corn",0.00194161544088132
"4497",8900,19300,"Corn",0.00134773349400814
"4498",8900,19500,"Corn",0.000834619047573109
"4499",8900,19700,"Corn",0.00494414665254891
"4500",8900,19900,"Corn",0.00113633795460367
"4501",9100,100,"Water",0
"4502",9100,300,"Water",0
"4503",9100,500,"Water",0
"4504",9100,700,"Water",0
"4505",9100,900,"Water",0
"4506",9100,1100,"Water",0
"4507",9100,1300,"Water",0
"4508",9100,1500,"Water",0
"4509",9100,1700,"Water",0
"4510",9100,1900,"Water",0
"4511",9100,2100,"Forest",0
"4512",9100,2300,"Forest",0
"4513",9100,2500,"Forest",0
"4514",9100,2700,"Forest",0
"4515",9100,2900,"Forest",0
"4516",9100,3100,"Forest",0
"4517",9100,3300,"Forest",0
"4518",9100,3500,"Forest",0
"4519",9100,3700,"Forest",0
"4520",9100,3900,"Forest",0
"4521",9100,4100,"Forest",0
"4522",9100,4300,"Forest",0
"4523",9100,4500,"Forest",0
"4524",9100,4700,"Forest",0
"4525",9100,4900,"Beef",0.379898941146616
"4526",9100,5100,"Beef",0.207952292409395
"4527",9100,5300,"Beef",0.198278716447735
"4528",9100,5500,"Corn",0.000515006843343062
"4529",9100,5700,"Corn",0.00234663231198482
"4530",9100,5900,"Beef",0.492458526913389
"4531",9100,6100,"Forest",0
"4532",9100,6300,"Forest",0
"4533",9100,6500,"Forest",0
"4534",9100,6700,"Forest",0
"4535",9100,6900,"Forest",0
"4536",9100,7100,"Forest",0
"4537",9100,7300,"Forest",0
"4538",9100,7500,"Beef",0.454520939759552
"4539",9100,7700,"Forest",0
"4540",9100,7900,"Beef",0.22306276305926
"4541",9100,8100,"Forest",0
"4542",9100,8300,"Forest",0
"4543",9100,8500,"Beef",0.212221749875044
"4544",9100,8700,"Forest",0
"4545",9100,8900,"Forest",0
"4546",9100,9100,"Forest",0
"4547",9100,9300,"Forest",0
"4548",9100,9500,"Forest",0
"4549",9100,9700,"Forest",0
"4550",9100,9900,"Forest",0
"4551",9100,10100,"Forest",0
"4552",9100,10300,"Forest",0
"4553",9100,10500,"Forest",0
"4554",9100,10700,"Forest",0
"4555",9100,10900,"Forest",0
"4556",9100,11100,"Forest",0
"4557",9100,11300,"Forest",0
"4558",9100,11500,"Forest",0
"4559",9100,11700,"Forest",0
"4560",9100,11900,"Forest",0
"4561",9100,12100,"Forest",0
"4562",9100,12300,"Forest",0
"4563",9100,12500,"Forest",0
"4564",9100,12700,"Forest",0
"4565",9100,12900,"Forest",0
"4566",9100,13100,"Forest",0
"4567",9100,13300,"Forest",0
"4568",9100,13500,"Forest",0
"4569",9100,13700,"Forest",0
"4570",9100,13900,"Forest",0
"4571",9100,14100,"Forest",0
"4572",9100,14300,"Forest",0
"4573",9100,14500,"Forest",0
"4574",9100,14700,"Forest",0
"4575",9100,14900,"Forest",0
"4576",9100,15100,"Forest",0
"4577",9100,15300,"Forest",0
"4578",9100,15500,"Forest",0
"4579",9100,15700,"Forest",0
"4580",9100,15900,"Forest",0
"4581",9100,16100,"Forest",0
"4582",9100,16300,"Forest",0
"4583",9100,16500,"Forest",0
"4584",9100,16700,"Forest",0
"4585",9100,16900,"Forest",0
"4586",9100,17100,"Forest",0
"4587",9100,17300,"Forest",0
"4588",9100,17500,"Forest",0
"4589",9100,17700,"Forest",0
"4590",9100,17900,"Forest",0
"4591",9100,18100,"Forest",0
"4592",9100,18300,"Forest",0
"4593",9100,18500,"Forest",0
"4594",9100,18700,"Forest",0
"4595",9100,18900,"Corn",0.00135960819465819
"4596",9100,19100,"Corn",0.00291720521599335
"4597",9100,19300,"Beef",0.196792250463492
"4598",9100,19500,"Beef",0.16713180409311
"4599",9100,19700,"Corn",0.002052990204087
"4600",9100,19900,"Corn",0.00213726161855733
"4601",9300,100,"Water",0
"4602",9300,300,"Water",0
"4603",9300,500,"Water",0
"4604",9300,700,"Water",0
"4605",9300,900,"Water",0
"4606",9300,1100,"Water",0
"4607",9300,1300,"Water",0
"4608",9300,1500,"Water",0
"4609",9300,1700,"Forest",0
"4610",9300,1900,"Water",0
"4611",9300,2100,"Forest",0
"4612",9300,2300,"Forest",0
"4613",9300,2500,"Forest",0
"4614",9300,2700,"Forest",0
"4615",9300,2900,"Forest",0
"4616",9300,3100,"Forest",0
"4617",9300,3300,"Forest",0
"4618",9300,3500,"Forest",0
"4619",9300,3700,"Forest",0
"4620",9300,3900,"Forest",0
"4621",9300,4100,"Forest",0
"4622",9300,4300,"Forest",0
"4623",9300,4500,"Forest",0
"4624",9300,4700,"Forest",0
"4625",9300,4900,"Beef",0.176335560730272
"4626",9300,5100,"Beef",0.261966081263709
"4627",9300,5300,"Beef",0.146422261963196
"4628",9300,5500,"Corn",0.00138111564929132
"4629",9300,5700,"Corn",0.000987128767565537
"4630",9300,5900,"Beef",0.379053484903281
"4631",9300,6100,"Forest",0
"4632",9300,6300,"Forest",0
"4633",9300,6500,"Forest",0
"4634",9300,6700,"Forest",0
"4635",9300,6900,"Forest",0
"4636",9300,7100,"Forest",0
"4637",9300,7300,"Forest",0
"4638",9300,7500,"Forest",0
"4639",9300,7700,"Forest",0
"4640",9300,7900,"Forest",0
"4641",9300,8100,"Forest",0
"4642",9300,8300,"Forest",0
"4643",9300,8500,"Forest",0
"4644",9300,8700,"Forest",0
"4645",9300,8900,"Forest",0
"4646",9300,9100,"Forest",0
"4647",9300,9300,"Forest",0
"4648",9300,9500,"Forest",0
"4649",9300,9700,"Forest",0
"4650",9300,9900,"Forest",0
"4651",9300,10100,"Forest",0
"4652",9300,10300,"Forest",0
"4653",9300,10500,"Forest",0
"4654",9300,10700,"Forest",0
"4655",9300,10900,"Forest",0
"4656",9300,11100,"Forest",0
"4657",9300,11300,"Forest",0
"4658",9300,11500,"Forest",0
"4659",9300,11700,"Forest",0
"4660",9300,11900,"Forest",0
"4661",9300,12100,"Forest",0
"4662",9300,12300,"Forest",0
"4663",9300,12500,"Forest",0
"4664",9300,12700,"Forest",0
"4665",9300,12900,"Forest",0
"4666",9300,13100,"Forest",0
"4667",9300,13300,"Forest",0
"4668",9300,13500,"Forest",0
"4669",9300,13700,"Forest",0
"4670",9300,13900,"Forest",0
"4671",9300,14100,"Forest",0
"4672",9300,14300,"Forest",0
"4673",9300,14500,"Forest",0
"4674",9300,14700,"Forest",0
"4675",9300,14900,"Forest",0
"4676",9300,15100,"Forest",0
"4677",9300,15300,"Water",0
"4678",9300,15500,"Forest",0
"4679",9300,15700,"Forest",0
"4680",9300,15900,"Forest",0
"4681",9300,16100,"Forest",0
"4682",9300,16300,"Forest",0
"4683",9300,16500,"Forest",0
"4684",9300,16700,"Forest",0
"4685",9300,16900,"Forest",0
"4686",9300,17100,"Forest",0
"4687",9300,17300,"Forest",0
"4688",9300,17500,"Forest",0
"4689",9300,17700,"Forest",0
"4690",9300,17900,"Forest",0
"4691",9300,18100,"Forest",0
"4692",9300,18300,"Forest",0
"4693",9300,18500,"Forest",0
"4694",9300,18700,"Beef",0.170400830687629
"4695",9300,18900,"Beef",0.2028520886841
"4696",9300,19100,"Beef",0.334493429949545
"4697",9300,19300,"Beef",0.219301977553993
"4698",9300,19500,"Beef",0.292287196236049
"4699",9300,19700,"Beef",0.28293268969902
"4700",9300,19900,"Beef",0.163719698022036
"4701",9500,100,"Water",0
"4702",9500,300,"Water",0
"4703",9500,500,"Water",0
"4704",9500,700,"Water",0
"4705",9500,900,"Water",0
"4706",9500,1100,"Water",0
"4707",9500,1300,"Water",0
"4708",9500,1500,"Water",0
"4709",9500,1700,"Water",0
"4710",9500,1900,"Forest",0
"4711",9500,2100,"Water",0
"4712",9500,2300,"Forest",0
"4713",9500,2500,"Forest",0
"4714",9500,2700,"Forest",0
"4715",9500,2900,"Forest",0
"4716",9500,3100,"Forest",0
"4717",9500,3300,"Forest",0
"4718",9500,3500,"Forest",0
"4719",9500,3700,"Forest",0
"4720",9500,3900,"Forest",0
"4721",9500,4100,"Forest",0
"4722",9500,4300,"Forest",0
"4723",9500,4500,"Forest",0
"4724",9500,4700,"Forest",0
"4725",9500,4900,"Beef",0.265923673405555
"4726",9500,5100,"Corn",0.00508927340367378
"4727",9500,5300,"Beef",0.174850487262959
"4728",9500,5500,"Beef",0.123517375682339
"4729",9500,5700,"Beef",0.39514120235483
"4730",9500,5900,"Beef",0.188446136420112
"4731",9500,6100,"Forest",0
"4732",9500,6300,"Forest",0
"4733",9500,6500,"Forest",0
"4734",9500,6700,"Forest",0
"4735",9500,6900,"Forest",0
"4736",9500,7100,"Forest",0
"4737",9500,7300,"Forest",0
"4738",9500,7500,"Forest",0
"4739",9500,7700,"Forest",0
"4740",9500,7900,"Forest",0
"4741",9500,8100,"Forest",0
"4742",9500,8300,"Forest",0
"4743",9500,8500,"Forest",0
"4744",9500,8700,"Forest",0
"4745",9500,8900,"Forest",0
"4746",9500,9100,"Forest",0
"4747",9500,9300,"Forest",0
"4748",9500,9500,"Forest",0
"4749",9500,9700,"Forest",0
"4750",9500,9900,"Forest",0
"4751",9500,10100,"Forest",0
"4752",9500,10300,"Forest",0
"4753",9500,10500,"Forest",0
"4754",9500,10700,"Forest",0
"4755",9500,10900,"Forest",0
"4756",9500,11100,"Forest",0
"4757",9500,11300,"Forest",0
"4758",9500,11500,"Forest",0
"4759",9500,11700,"Forest",0
"4760",9500,11900,"Forest",0
"4761",9500,12100,"Forest",0
"4762",9500,12300,"Forest",0
"4763",9500,12500,"Forest",0
"4764",9500,12700,"Forest",0
"4765",9500,12900,"Forest",0
"4766",9500,13100,"Forest",0
"4767",9500,13300,"Forest",0
"4768",9500,13500,"Forest",0
"4769",9500,13700,"Forest",0
"4770",9500,13900,"Forest",0
"4771",9500,14100,"Forest",0
"4772",9500,14300,"Forest",0
"4773",9500,14500,"Forest",0
"4774",9500,14700,"Forest",0
"4775",9500,14900,"Water",0
"4776",9500,15100,"Water",0
"4777",9500,15300,"Water",0
"4778",9500,15500,"Water",0
"4779",9500,15700,"Forest",0
"4780",9500,15900,"Forest",0
"4781",9500,16100,"Forest",0
"4782",9500,16300,"Forest",0
"4783",9500,16500,"Forest",0
"4784",9500,16700,"Forest",0
"4785",9500,16900,"Forest",0
"4786",9500,17100,"Forest",0
"4787",9500,17300,"Forest",0
"4788",9500,17500,"Forest",0
"4789",9500,17700,"Forest",0
"4790",9500,17900,"Forest",0
"4791",9500,18100,"Forest",0
"4792",9500,18300,"Forest",0
"4793",9500,18500,"Forest",0
"4794",9500,18700,"Forest",0
"4795",9500,18900,"Beef",0.325463193713662
"4796",9500,19100,"Forest",0
"4797",9500,19300,"Forest",0
"4798",9500,19500,"Forest",0
"4799",9500,19700,"Beef",0.221723792142097
"4800",9500,19900,"Beef",0.192473197267253
"4801",9700,100,"Water",0
"4802",9700,300,"Water",0
"4803",9700,500,"Water",0
"4804",9700,700,"Water",0
"4805",9700,900,"Water",0
"4806",9700,1100,"Forest",0
"4807",9700,1300,"Forest",0
"4808",9700,1500,"Forest",0
"4809",9700,1700,"Water",0
"4810",9700,1900,"Water",0
"4811",9700,2100,"Water",0
"4812",9700,2300,"Forest",0
"4813",9700,2500,"Forest",0
"4814",9700,2700,"Forest",0
"4815",9700,2900,"Forest",0
"4816",9700,3100,"Forest",0
"4817",9700,3300,"Forest",0
"4818",9700,3500,"Forest",0
"4819",9700,3700,"Forest",0
"4820",9700,3900,"Forest",0
"4821",9700,4100,"Forest",0
"4822",9700,4300,"Forest",0
"4823",9700,4500,"Forest",0
"4824",9700,4700,"Forest",0
"4825",9700,4900,"Forest",0
"4826",9700,5100,"Beef",0.266471400428464
"4827",9700,5300,"Beef",0.248716358754678
"4828",9700,5500,"Beef",0.14970572109746
"4829",9700,5700,"Forest",0
"4830",9700,5900,"Forest",0
"4831",9700,6100,"Forest",0
"4832",9700,6300,"Forest",0
"4833",9700,6500,"Forest",0
"4834",9700,6700,"Forest",0
"4835",9700,6900,"Forest",0
"4836",9700,7100,"Forest",0
"4837",9700,7300,"Forest",0
"4838",9700,7500,"Forest",0
"4839",9700,7700,"Forest",0
"4840",9700,7900,"Forest",0
"4841",9700,8100,"Forest",0
"4842",9700,8300,"Forest",0
"4843",9700,8500,"Forest",0
"4844",9700,8700,"Forest",0
"4845",9700,8900,"Forest",0
"4846",9700,9100,"Forest",0
"4847",9700,9300,"Forest",0
"4848",9700,9500,"Forest",0
"4849",9700,9700,"Forest",0
"4850",9700,9900,"Forest",0
"4851",9700,10100,"Forest",0
"4852",9700,10300,"Forest",0
"4853",9700,10500,"Forest",0
"4854",9700,10700,"Forest",0
"4855",9700,10900,"Forest",0
"4856",9700,11100,"Forest",0
"4857",9700,11300,"Forest",0
"4858",9700,11500,"Forest",0
"4859",9700,11700,"Forest",0
"4860",9700,11900,"Forest",0
"4861",9700,12100,"Forest",0
"4862",9700,12300,"Forest",0
"4863",9700,12500,"Forest",0
"4864",9700,12700,"Forest",0
"4865",9700,12900,"Forest",0
"4866",9700,13100,"Forest",0
"4867",9700,13300,"Forest",0
"4868",9700,13500,"Forest",0
"4869",9700,13700,"Forest",0
"4870",9700,13900,"Forest",0
"4871",9700,14100,"Forest",0
"4872",9700,14300,"Forest",0
"4873",9700,14500,"Forest",0
"4874",9700,14700,"Water",0
"4875",9700,14900,"Water",0
"4876",9700,15100,"Water",0
"4877",9700,15300,"Water",0
"4878",9700,15500,"Water",0
"4879",9700,15700,"Forest",0
"4880",9700,15900,"Forest",0
"4881",9700,16100,"Forest",0
"4882",9700,16300,"Forest",0
"4883",9700,16500,"Forest",0
"4884",9700,16700,"Forest",0
"4885",9700,16900,"Forest",0
"4886",9700,17100,"Forest",0
"4887",9700,17300,"Forest",0
"4888",9700,17500,"Forest",0
"4889",9700,17700,"Forest",0
"4890",9700,17900,"Forest",0
"4891",9700,18100,"Forest",0
"4892",9700,18300,"Forest",0
"4893",9700,18500,"Forest",0
"4894",9700,18700,"Forest",0
"4895",9700,18900,"Forest",0
"4896",9700,19100,"Forest",0
"4897",9700,19300,"Forest",0
"4898",9700,19500,"Forest",0
"4899",9700,19700,"Beef",0.25448759436508
"4900",9700,19900,"Forest",0
"4901",9900,100,"Water",0
"4902",9900,300,"Water",0
"4903",9900,500,"Water",0
"4904",9900,700,"Water",0
"4905",9900,900,"Forest",0
"4906",9900,1100,"Forest",0
"4907",9900,1300,"Forest",0
"4908",9900,1500,"Forest",0
"4909",9900,1700,"Forest",0
"4910",9900,1900,"Forest",0
"4911",9900,2100,"Forest",0
"4912",9900,2300,"Forest",0
"4913",9900,2500,"Forest",0
"4914",9900,2700,"Water",0
"4915",9900,2900,"Forest",0
"4916",9900,3100,"Forest",0
"4917",9900,3300,"Forest",0
"4918",9900,3500,"Forest",0
"4919",9900,3700,"Forest",0
"4920",9900,3900,"Water",0
"4921",9900,4100,"Forest",0
"4922",9900,4300,"Forest",0
"4923",9900,4500,"Forest",0
"4924",9900,4700,"Forest",0
"4925",9900,4900,"Forest",0
"4926",9900,5100,"Forest",0
"4927",9900,5300,"Forest",0
"4928",9900,5500,"Forest",0
"4929",9900,5700,"Forest",0
"4930",9900,5900,"Forest",0
"4931",9900,6100,"Forest",0
"4932",9900,6300,"Forest",0
"4933",9900,6500,"Forest",0
"4934",9900,6700,"Forest",0
"4935",9900,6900,"Forest",0
"4936",9900,7100,"Forest",0
"4937",9900,7300,"Forest",0
"4938",9900,7500,"Forest",0
"4939",9900,7700,"Forest",0
"4940",9900,7900,"Forest",0
"4941",9900,8100,"Forest",0
"4942",9900,8300,"Forest",0
"4943",9900,8500,"Forest",0
"4944",9900,8700,"Forest",0
"4945",9900,8900,"Forest",0
"4946",9900,9100,"Forest",0
"4947",9900,9300,"Forest",0
"4948",9900,9500,"Forest",0
"4949",9900,9700,"Forest",0
"4950",9900,9900,"Forest",0
"4951",9900,10100,"Forest",0
"4952",9900,10300,"Forest",0
"4953",9900,10500,"Water",0
"4954",9900,10700,"Forest",0
"4955",9900,10900,"Forest",0
"4956",9900,11100,"Forest",0
"4957",9900,11300,"Forest",0
"4958",9900,11500,"Forest",0
"4959",9900,11700,"Forest",0
"4960",9900,11900,"Forest",0
"4961",9900,12100,"Forest",0
"4962",9900,12300,"Forest",0
"4963",9900,12500,"Forest",0
"4964",9900,12700,"Forest",0
"4965",9900,12900,"Water",0
"4966",9900,13100,"Forest",0
"4967",9900,13300,"Forest",0
"4968",9900,13500,"Forest",0
"4969",9900,13700,"Forest",0
"4970",9900,13900,"Forest",0
"4971",9900,14100,"Forest",0
"4972",9900,14300,"Forest",0
"4973",9900,14500,"Water",0
"4974",9900,14700,"Water",0
"4975",9900,14900,"Water",0
"4976",9900,15100,"Salmon aquaculture",0.0135820487849967
"4977",9900,15300,"Water",0
"4978",9900,15500,"Water",0
"4979",9900,15700,"Water",0
"4980",9900,15900,"Water",0
"4981",9900,16100,"Forest",0
"4982",9900,16300,"Forest",0
"4983",9900,16500,"Forest",0
"4984",9900,16700,"Forest",0
"4985",9900,16900,"Forest",0
"4986",9900,17100,"Forest",0
"4987",9900,17300,"Forest",0
"4988",9900,17500,"Forest",0
"4989",9900,17700,"Forest",0
"4990",9900,17900,"Forest",0
"4991",9900,18100,"Forest",0
"4992",9900,18300,"Forest",0
"4993",9900,18500,"Forest",0
"4994",9900,18700,"Forest",0
"4995",9900,18900,"Forest",0
"4996",9900,19100,"Forest",0
"4997",9900,19300,"Forest",0
"4998",9900,19500,"Forest",0
"4999",9900,19700,"Forest",0
"5000",9900,19900,"Forest",0
"5001",10100,100,"Water",0
"5002",10100,300,"Water",0
"5003",10100,500,"Water",0
"5004",10100,700,"Forest",0
"5005",10100,900,"Forest",0
"5006",10100,1100,"Forest",0
"5007",10100,1300,"Forest",0
"5008",10100,1500,"Forest",0
"5009",10100,1700,"Forest",0
"5010",10100,1900,"Forest",0
"5011",10100,2100,"Forest",0
"5012",10100,2300,"Forest",0
"5013",10100,2500,"Water",0
"5014",10100,2700,"Water",0
"5015",10100,2900,"Forest",0
"5016",10100,3100,"Forest",0
"5017",10100,3300,"Forest",0
"5018",10100,3500,"Forest",0
"5019",10100,3700,"Forest",0
"5020",10100,3900,"Forest",0
"5021",10100,4100,"Forest",0
"5022",10100,4300,"Forest",0
"5023",10100,4500,"Forest",0
"5024",10100,4700,"Forest",0
"5025",10100,4900,"Forest",0
"5026",10100,5100,"Forest",0
"5027",10100,5300,"Forest",0
"5028",10100,5500,"Forest",0
"5029",10100,5700,"Forest",0
"5030",10100,5900,"Forest",0
"5031",10100,6100,"Forest",0
"5032",10100,6300,"Forest",0
"5033",10100,6500,"Forest",0
"5034",10100,6700,"Forest",0
"5035",10100,6900,"Forest",0
"5036",10100,7100,"Forest",0
"5037",10100,7300,"Forest",0
"5038",10100,7500,"Forest",0
"5039",10100,7700,"Forest",0
"5040",10100,7900,"Forest",0
"5041",10100,8100,"Forest",0
"5042",10100,8300,"Forest",0
"5043",10100,8500,"Forest",0
"5044",10100,8700,"Forest",0
"5045",10100,8900,"Forest",0
"5046",10100,9100,"Forest",0
"5047",10100,9300,"Forest",0
"5048",10100,9500,"Forest",0
"5049",10100,9700,"Forest",0
"5050",10100,9900,"Forest",0
"5051",10100,10100,"Water",0
"5052",10100,10300,"Water",0
"5053",10100,10500,"Forest",0
"5054",10100,10700,"Water",0
"5055",10100,10900,"Forest",0
"5056",10100,11100,"Forest",0
"5057",10100,11300,"Forest",0
"5058",10100,11500,"Forest",0
"5059",10100,11700,"Forest",0
"5060",10100,11900,"Forest",0
"5061",10100,12100,"Forest",0
"5062",10100,12300,"Forest",0
"5063",10100,12500,"Forest",0
"5064",10100,12700,"Forest",0
"5065",10100,12900,"Water",0
"5066",10100,13100,"Water",0
"5067",10100,13300,"Forest",0
"5068",10100,13500,"Water",0
"5069",10100,13700,"Forest",0
"5070",10100,13900,"Forest",0
"5071",10100,14100,"Forest",0
"5072",10100,14300,"Forest",0
"5073",10100,14500,"Water",0
"5074",10100,14700,"Water",0
"5075",10100,14900,"Water",0
"5076",10100,15100,"Water",0
"5077",10100,15300,"Water",0
"5078",10100,15500,"Water",0
"5079",10100,15700,"Water",0
"5080",10100,15900,"Water",0
"5081",10100,16100,"Water",0
"5082",10100,16300,"Water",0
"5083",10100,16500,"Forest",0
"5084",10100,16700,"Forest",0
"5085",10100,16900,"Forest",0
"5086",10100,17100,"Forest",0
"5087",10100,17300,"Forest",0
"5088",10100,17500,"Forest",0
"5089",10100,17700,"Forest",0
"5090",10100,17900,"Forest",0
"5091",10100,18100,"Forest",0
"5092",10100,18300,"Forest",0
"5093",10100,18500,"Forest",0
"5094",10100,18700,"Forest",0
"5095",10100,18900,"Forest",0
"5096",10100,19100,"Beef",0.232453577699954
"5097",10100,19300,"Forest",0
"5098",10100,19500,"Beef",0.352593810959871
"5099",10100,19700,"Beef",1.37411455511729
"5100",10100,19900,"Forest",0
"5101",10300,100,"Water",0
"5102",10300,300,"Forest",0
"5103",10300,500,"Forest",0
"5104",10300,700,"Forest",0
"5105",10300,900,"Forest",0
"5106",10300,1100,"Forest",0
"5107",10300,1300,"Forest",0
"5108",10300,1500,"Forest",0
"5109",10300,1700,"Forest",0
"5110",10300,1900,"Forest",0
"5111",10300,2100,"Forest",0
"5112",10300,2300,"Forest",0
"5113",10300,2500,"Water",0
"5114",10300,2700,"Water",0
"5115",10300,2900,"Water",0
"5116",10300,3100,"Forest",0
"5117",10300,3300,"Forest",0
"5118",10300,3500,"Forest",0
"5119",10300,3700,"Water",0
"5120",10300,3900,"Water",0
"5121",10300,4100,"Water",0
"5122",10300,4300,"Forest",0
"5123",10300,4500,"Forest",0
"5124",10300,4700,"Forest",0
"5125",10300,4900,"Forest",0
"5126",10300,5100,"Forest",0
"5127",10300,5300,"Forest",0
"5128",10300,5500,"Forest",0
"5129",10300,5700,"Forest",0
"5130",10300,5900,"Forest",0
"5131",10300,6100,"Forest",0
"5132",10300,6300,"Forest",0
"5133",10300,6500,"Forest",0
"5134",10300,6700,"Forest",0
"5135",10300,6900,"Forest",0
"5136",10300,7100,"Forest",0
"5137",10300,7300,"Forest",0
"5138",10300,7500,"Forest",0
"5139",10300,7700,"Forest",0
"5140",10300,7900,"Forest",0
"5141",10300,8100,"Forest",0
"5142",10300,8300,"Forest",0
"5143",10300,8500,"Forest",0
"5144",10300,8700,"Forest",0
"5145",10300,8900,"Forest",0
"5146",10300,9100,"Forest",0
"5147",10300,9300,"Forest",0
"5148",10300,9500,"Water",0
"5149",10300,9700,"Water",0
"5150",10300,9900,"Water",0
"5151",10300,10100,"Water",0
"5152",10300,10300,"Water",0
"5153",10300,10500,"Water",0
"5154",10300,10700,"Forest",0
"5155",10300,10900,"Forest",0
"5156",10300,11100,"Forest",0
"5157",10300,11300,"Forest",0
"5158",10300,11500,"Forest",0
"5159",10300,11700,"Forest",0
"5160",10300,11900,"Forest",0
"5161",10300,12100,"Forest",0
"5162",10300,12300,"Forest",0
"5163",10300,12500,"Forest",0
"5164",10300,12700,"Forest",0
"5165",10300,12900,"Water",0
"5166",10300,13100,"Water",0
"5167",10300,13300,"Water",0
"5168",10300,13500,"Water",0
"5169",10300,13700,"Water",0
"5170",10300,13900,"Water",0
"5171",10300,14100,"Water",0
"5172",10300,14300,"Water",0
"5173",10300,14500,"Water",0
"5174",10300,14700,"Water",0
"5175",10300,14900,"Water",0
"5176",10300,15100,"Water",0
"5177",10300,15300,"Water",0
"5178",10300,15500,"Water",0
"5179",10300,15700,"Water",0
"5180",10300,15900,"Water",0
"5181",10300,16100,"Water",0
"5182",10300,16300,"Water",0
"5183",10300,16500,"Forest",0
"5184",10300,16700,"Forest",0
"5185",10300,16900,"Water",0
"5186",10300,17100,"Forest",0
"5187",10300,17300,"Forest",0
"5188",10300,17500,"Forest",0
"5189",10300,17700,"Forest",0
"5190",10300,17900,"Forest",0
"5191",10300,18100,"Forest",0
"5192",10300,18300,"Forest",0
"5193",10300,18500,"Forest",0
"5194",10300,18700,"Forest",0
"5195",10300,18900,"Forest",0
"5196",10300,19100,"Forest",0
"5197",10300,19300,"Forest",0
"5198",10300,19500,"Forest",0
"5199",10300,19700,"Beef",0.292674902281636
"5200",10300,19900,"Beef",0.210738489618191
"5201",10500,100,"Forest",0
"5202",10500,300,"Forest",0
