"","x","y","layer_Categories","cum_stress"
"7820",15700,3900,"Small pelagic fishery",0.333381556576651
"7821",15700,4100,"Small pelagic fishery",0.3333784601732
"7822",15700,4300,"Small pelagic fishery",0.333910081936086
"7823",15700,4500,"Small pelagic fishery",0.333452807036638
"7824",15700,4700,"Small pelagic fishery",0.333410299030876
"7825",15700,4900,"Small pelagic fishery",0.333359821897105
"7826",15700,5100,"Small pelagic fishery",0.333351410111569
"7827",15700,5300,"Water",0
"7828",15700,5500,"Water",0
"7829",15700,5700,"Water",0
"7830",15700,5900,"Salmon aquaculture",1.20335019460118
"7831",15700,6100,"Water",0
"7832",15700,6300,"Water",0
"7833",15700,6500,"Water",0
"7834",15700,6700,"Water",0
"7835",15700,6900,"Water",0
"7836",15700,7100,"Water",0
"7837",15700,7300,"Water",0
"7838",15700,7500,"Water",0
"7839",15700,7700,"Water",0
"7840",15700,7900,"Water",0
"7841",15700,8100,"Water",0
"7842",15700,8300,"Water",0
"7843",15700,8500,"Salmon aquaculture",1.07898934178962
"7844",15700,8700,"Water",0
"7845",15700,8900,"Water",0
"7846",15700,9100,"Water",0
"7847",15700,9300,"Water",0
"7848",15700,9500,"Water",0
"7849",15700,9700,"Water",0
"7850",15700,9900,"Water",0
"7851",15700,10100,"Water",0
"7852",15700,10300,"Water",0
"7853",15700,10500,"Water",0
"7854",15700,10700,"Water",0
"7855",15700,10900,"Water",0
"7856",15700,11100,"Water",0
"7857",15700,11300,"Water",0
"7858",15700,11500,"Forest",0
"7859",15700,11700,"Forest",0
"7860",15700,11900,"Forest",0
"7861",15700,12100,"Forest",0
"7862",15700,12300,"Forest",0
"7863",15700,12500,"Forest",0
"7864",15700,12700,"Forest",0
"7865",15700,12900,"Forest",0
"7866",15700,13100,"Forest",0
"7867",15700,13300,"Water",0
"7868",15700,13500,"Water",0
"7869",15700,13700,"Water",0
"7870",15700,13900,"Water",0
"7871",15700,14100,"Water",0
"7872",15700,14300,"Water",0
"7873",15700,14500,"Water",0
"7874",15700,14700,"Water",0
"7875",15700,14900,"Water",0
"7876",15700,15100,"Water",0
"7877",15700,15300,"Water",0
"7878",15700,15500,"Salmon aquaculture",1.15327950024167
"7879",15700,15700,"Water",0
"7880",15700,15900,"Water",0
"7881",15700,16100,"Water",0
"7882",15700,16300,"Water",0
"7883",15700,16500,"Water",0
"7884",15700,16700,"Water",0
"7885",15700,16900,"Water",0
"7886",15700,17100,"Water",0
"7887",15700,17300,"Water",0
"7888",15700,17500,"Water",0
"7889",15700,17700,"Salmon aquaculture",1.12789470804488
"7890",15700,17900,"Salmon aquaculture",1.12950442632587
"7891",15700,18100,"Salmon aquaculture",1.1125076069191
"7892",15700,18300,"Water",0
"7893",15700,18500,"Water",0
"7894",15700,18700,"Water",0
"7895",15700,18900,"Water",0
"7896",15700,19100,"Water",0
"7897",15700,19300,"Salmon aquaculture",1.15797059820637
"7898",15700,19500,"Water",0
"7899",15700,19700,"Water",0
"7900",15700,19900,"Water",0
"7901",15900,100,"Small pelagic fishery",0.33338904679233
"7902",15900,300,"Small pelagic fishery",0.333542232171368
"7903",15900,500,"Small pelagic fishery",0.333426382120814
"7904",15900,700,"Small pelagic fishery",0.333369421927277
"7905",15900,900,"Small pelagic fishery",0.333475256161706
"7906",15900,1100,"Small pelagic fishery",0.333498513077095
"7907",15900,1300,"Small pelagic fishery",0.333395377859898
"7908",15900,1500,"Small pelagic fishery",0.333892236297763
"7909",15900,1700,"Small pelagic fishery",0.333342017816141
"7910",15900,1900,"Small pelagic fishery",0.333366949885555
"7911",15900,2100,"Small pelagic fishery",0.333353296184112
"7912",15900,2300,"Small pelagic fishery",0.333430127728251
"7913",15900,2500,"Small pelagic fishery",0.333360100768168
"7914",15900,2700,"Small pelagic fishery",0.333334661862696
"7915",15900,2900,"Small pelagic fishery",0.333356108783647
"7916",15900,3100,"Small pelagic fishery",0.333558889357656
"7917",15900,3300,"Small pelagic fishery",0.333571438085728
"7918",15900,3500,"Small pelagic fishery",0.333335929228615
"7919",15900,3700,"Small pelagic fishery",0.333360352553752
"7920",15900,3900,"Small pelagic fishery",0.333400513053806
"7921",15900,4100,"Small pelagic fishery",0.3333605264607
"7922",15900,4300,"Small pelagic fishery",0.333624272903042
"7923",15900,4500,"Small pelagic fishery",0.333350239403307
"7924",15900,4700,"Small pelagic fishery",0.333384893565245
"7925",15900,4900,"Small pelagic fishery",0.3333876609386
"7926",15900,5100,"Small pelagic fishery",0.333396492177308
"7927",15900,5300,"Water",0
"7928",15900,5500,"Water",0
"7929",15900,5700,"Water",0
"7930",15900,5900,"Salmon aquaculture",1.11559430333014
"7931",15900,6100,"Salmon aquaculture",1.09973580762308
"7932",15900,6300,"Water",0
"7933",15900,6500,"Water",0
"7934",15900,6700,"Water",0
"7935",15900,6900,"Water",0
"7936",15900,7100,"Water",0
"7937",15900,7300,"Water",0
"7938",15900,7500,"Water",0
"7939",15900,7700,"Water",0
"7940",15900,7900,"Water",0
"7941",15900,8100,"Water",0
"7942",15900,8300,"Water",0
"7943",15900,8500,"Water",0
"7944",15900,8700,"Water",0
"7945",15900,8900,"Water",0
"7946",15900,9100,"Water",0
"7947",15900,9300,"Water",0
"7948",15900,9500,"Water",0
"7949",15900,9700,"Water",0
"7950",15900,9900,"Water",0
"7951",15900,10100,"Water",0
"7952",15900,10300,"Water",0
"7953",15900,10500,"Forest",0
"7954",15900,10700,"Water",0
"7955",15900,10900,"Water",0
"7956",15900,11100,"Water",0
"7957",15900,11300,"Water",0
"7958",15900,11500,"Forest",0
"7959",15900,11700,"Forest",0
"7960",15900,11900,"Forest",0
"7961",15900,12100,"Water",0
"7962",15900,12300,"Water",0
"7963",15900,12500,"Water",0
"7964",15900,12700,"Forest",0
"7965",15900,12900,"Water",0
"7966",15900,13100,"Water",0
"7967",15900,13300,"Water",0
"7968",15900,13500,"Water",0
"7969",15900,13700,"Water",0
"7970",15900,13900,"Water",0
"7971",15900,14100,"Water",0
"7972",15900,14300,"Water",0
"7973",15900,14500,"Water",0
"7974",15900,14700,"Water",0
"7975",15900,14900,"Water",0
"7976",15900,15100,"Water",0
"7977",15900,15300,"Water",0
"7978",15900,15500,"Salmon aquaculture",1.13426013785188
"7979",15900,15700,"Salmon aquaculture",1.13910238093508
"7980",15900,15900,"Water",0
"7981",15900,16100,"Water",0
"7982",15900,16300,"Water",0
"7983",15900,16500,"Water",0
"7984",15900,16700,"Water",0
"7985",15900,16900,"Water",0
"7986",15900,17100,"Water",0
"7987",15900,17300,"Water",0
"7988",15900,17500,"Water",0
"7989",15900,17700,"Salmon aquaculture",1.35992677166999
"7990",15900,17900,"Salmon aquaculture",1.16379640352529
"7991",15900,18100,"Salmon aquaculture",1.1012946248341
"7992",15900,18300,"Small pelagic fishery",0.333775079165217
"7993",15900,18500,"Water",0
"7994",15900,18700,"Water",0
"7995",15900,18900,"Water",0
"7996",15900,19100,"Water",0
"7997",15900,19300,"Salmon aquaculture",1.22390214855266
"7998",15900,19500,"Water",0
"7999",15900,19700,"Water",0
"8000",15900,19900,"Water",0
"8001",16100,100,"Small pelagic fishery",0.333420918565396
"8002",16100,300,"Small pelagic fishery",0.33378419957619
"8003",16100,500,"Small pelagic fishery",0.33337909655093
"8004",16100,700,"Small pelagic fishery",0.333367358111337
"8005",16100,900,"Small pelagic fishery",0.333341745169912
"8006",16100,1100,"Small pelagic fishery",0.333409416284617
"8007",16100,1300,"Small pelagic fishery",0.333352047782464
"8008",16100,1500,"Small pelagic fishery",0.333355283511756
"8009",16100,1700,"Small pelagic fishery",0.333427567465936
"8010",16100,1900,"Small pelagic fishery",0.33334027902541
"8011",16100,2100,"Small pelagic fishery",0.333808163590055
"8012",16100,2300,"Small pelagic fishery",0.333365736693846
"8013",16100,2500,"Small pelagic fishery",0.333386678602436
"8014",16100,2700,"Small pelagic fishery",0.333535381425731
"8015",16100,2900,"Small pelagic fishery",0.333472245702862
"8016",16100,3100,"Small pelagic fishery",0.333429654818355
"8017",16100,3300,"Small pelagic fishery",0.333366205888231
"8018",16100,3500,"Small pelagic fishery",0.333820980855674
"8019",16100,3700,"Small pelagic fishery",0.33367520203536
"8020",16100,3900,"Small pelagic fishery",0.33339709410786
"8021",16100,4100,"Small pelagic fishery",0.333450243292871
"8022",16100,4300,"Small pelagic fishery",0.333475545686532
"8023",16100,4500,"Salmon aquaculture",1.24869965982438
"8024",16100,4700,"Small pelagic fishery",0.333527801913626
"8025",16100,4900,"Small pelagic fishery",0.333405785059348
"8026",16100,5100,"Small pelagic fishery",0.333467579610852
"8027",16100,5300,"Salmon aquaculture",1.10143827610839
"8028",16100,5500,"Water",0
"8029",16100,5700,"Water",0
"8030",16100,5900,"Water",0
"8031",16100,6100,"Water",0
"8032",16100,6300,"Water",0
"8033",16100,6500,"Water",0
"8034",16100,6700,"Water",0
"8035",16100,6900,"Water",0
"8036",16100,7100,"Water",0
"8037",16100,7300,"Water",0
"8038",16100,7500,"Water",0
"8039",16100,7700,"Water",0
"8040",16100,7900,"Water",0
"8041",16100,8100,"Water",0
"8042",16100,8300,"Water",0
"8043",16100,8500,"Water",0
"8044",16100,8700,"Water",0
"8045",16100,8900,"Water",0
"8046",16100,9100,"Water",0
"8047",16100,9300,"Water",0
"8048",16100,9500,"Water",0
"8049",16100,9700,"Water",0
"8050",16100,9900,"Water",0
"8051",16100,10100,"Water",0
"8052",16100,10300,"Water",0
"8053",16100,10500,"Water",0
"8054",16100,10700,"Water",0
"8055",16100,10900,"Water",0
"8056",16100,11100,"Water",0
"8057",16100,11300,"Water",0
"8058",16100,11500,"Water",0
"8059",16100,11700,"Water",0
"8060",16100,11900,"Water",0
"8061",16100,12100,"Water",0
"8062",16100,12300,"Water",0
"8063",16100,12500,"Water",0
"8064",16100,12700,"Water",0
"8065",16100,12900,"Water",0
"8066",16100,13100,"Water",0
"8067",16100,13300,"Water",0
"8068",16100,13500,"Water",0
"8069",16100,13700,"Water",0
"8070",16100,13900,"Water",0
"8071",16100,14100,"Water",0
"8072",16100,14300,"Water",0
"8073",16100,14500,"Water",0
"8074",16100,14700,"Water",0
"8075",16100,14900,"Water",0
"8076",16100,15100,"Water",0
"8077",16100,15300,"Water",0
"8078",16100,15500,"Water",0
"8079",16100,15700,"Water",0
"8080",16100,15900,"Salmon aquaculture",1.12359110885061
"8081",16100,16100,"Water",0
"8082",16100,16300,"Water",0
"8083",16100,16500,"Water",0
"8084",16100,16700,"Water",0
"8085",16100,16900,"Water",0
"8086",16100,17100,"Water",0
"8087",16100,17300,"Water",0
"8088",16100,17500,"Water",0
"8089",16100,17700,"Water",0
"8090",16100,17900,"Water",0
"8091",16100,18100,"Salmon aquaculture",1.19049316329991
"8092",16100,18300,"Salmon aquaculture",1.10558653037047
"8093",16100,18500,"Salmon aquaculture",1.15068369927413
"8094",16100,18700,"Salmon aquaculture",1.12320879581034
"8095",16100,18900,"Salmon aquaculture",1.16216326720748
"8096",16100,19100,"Salmon aquaculture",1.13349830846567
"8097",16100,19300,"Salmon aquaculture",1.17176331354565
"8098",16100,19500,"Water",0
"8099",16100,19700,"Water",0
"8100",16100,19900,"Water",0
"8101",16300,100,"Small pelagic fishery",0.333709513515986
"8102",16300,300,"Small pelagic fishery",0.333378903118797
"8103",16300,500,"Small pelagic fishery",0.333433089073709
"8104",16300,700,"Small pelagic fishery",0.333356724959292
"8105",16300,900,"Small pelagic fishery",0.333448720889946
"8106",16300,1100,"Small pelagic fishery",0.333368208950547
"8107",16300,1300,"Small pelagic fishery",0.333341214734533
"8108",16300,1500,"Small pelagic fishery",0.333372758714589
"8109",16300,1700,"Small pelagic fishery",0.333463680846664
"8110",16300,1900,"Small pelagic fishery",0.333357542267023
"8111",16300,2100,"Small pelagic fishery",0.333869296910358
"8112",16300,2300,"Small pelagic fishery",0.333368201691133
"8113",16300,2500,"Small pelagic fishery",0.33334828590573
"8114",16300,2700,"Small pelagic fishery",0.333363522469488
"8115",16300,2900,"Small pelagic fishery",0.333404006807929
"8116",16300,3100,"Small pelagic fishery",0.333336819635059
"8117",16300,3300,"Small pelagic fishery",0.333646806218292
"8118",16300,3500,"Small pelagic fishery",0.333432312539642
"8119",16300,3700,"Small pelagic fishery",0.33335515721752
"8120",16300,3900,"Small pelagic fishery",0.333467744739781
"8121",16300,4100,"Small pelagic fishery",0.333335489106736
"8122",16300,4300,"Small pelagic fishery",0.333341569524508
"8123",16300,4500,"Small pelagic fishery",0.333340139090071
"8124",16300,4700,"Small pelagic fishery",0.333537075875836
"8125",16300,4900,"Small pelagic fishery",0.333353739258051
"8126",16300,5100,"Small pelagic fishery",0.333479697062747
"8127",16300,5300,"Small pelagic fishery",0.333344321374355
"8128",16300,5500,"Water",0
"8129",16300,5700,"Salmon aquaculture",1.2427340408298
"8130",16300,5900,"Salmon aquaculture",1.15068882944466
"8131",16300,6100,"Water",0
"8132",16300,6300,"Water",0
"8133",16300,6500,"Water",0
"8134",16300,6700,"Water",0
"8135",16300,6900,"Water",0
"8136",16300,7100,"Water",0
"8137",16300,7300,"Water",0
"8138",16300,7500,"Forest",0
"8139",16300,7700,"Forest",0
"8140",16300,7900,"Forest",0
"8141",16300,8100,"Water",0
"8142",16300,8300,"Water",0
"8143",16300,8500,"Water",0
"8144",16300,8700,"Water",0
"8145",16300,8900,"Water",0
"8146",16300,9100,"Water",0
"8147",16300,9300,"Water",0
"8148",16300,9500,"Water",0
"8149",16300,9700,"Water",0
"8150",16300,9900,"Water",0
"8151",16300,10100,"Water",0
"8152",16300,10300,"Water",0
"8153",16300,10500,"Water",0
"8154",16300,10700,"Forest",0
"8155",16300,10900,"Water",0
"8156",16300,11100,"Water",0
"8157",16300,11300,"Water",0
"8158",16300,11500,"Water",0
"8159",16300,11700,"Water",0
"8160",16300,11900,"Water",0
"8161",16300,12100,"Water",0
"8162",16300,12300,"Water",0
"8163",16300,12500,"Water",0
"8164",16300,12700,"Water",0
"8165",16300,12900,"Water",0
"8166",16300,13100,"Water",0
"8167",16300,13300,"Water",0
"8168",16300,13500,"Water",0
"8169",16300,13700,"Water",0
"8170",16300,13900,"Water",0
"8171",16300,14100,"Water",0
"8172",16300,14300,"Water",0
"8173",16300,14500,"Water",0
"8174",16300,14700,"Water",0
"8175",16300,14900,"Water",0
"8176",16300,15100,"Water",0
"8177",16300,15300,"Water",0
"8178",16300,15500,"Water",0
"8179",16300,15700,"Water",0
"8180",16300,15900,"Water",0
"8181",16300,16100,"Water",0
"8182",16300,16300,"Water",0
"8183",16300,16500,"Water",0
"8184",16300,16700,"Salmon aquaculture",1.12330104159796
"8185",16300,16900,"Water",0
"8186",16300,17100,"Water",0
"8187",16300,17300,"Water",0
"8188",16300,17500,"Water",0
"8189",16300,17700,"Water",0
"8190",16300,17900,"Salmon aquaculture",1.09064033782799
"8191",16300,18100,"Small pelagic fishery",0.333412742565329
"8192",16300,18300,"Small pelagic fishery",0.333347917978391
"8193",16300,18500,"Salmon aquaculture",1.07923839920035
"8194",16300,18700,"Water",0
"8195",16300,18900,"Water",0
"8196",16300,19100,"Water",0
"8197",16300,19300,"Water",0
"8198",16300,19500,"Water",0
"8199",16300,19700,"Water",0
"8200",16300,19900,"Water",0
"8201",16500,100,"Small pelagic fishery",0.333466043397654
"8202",16500,300,"Small pelagic fishery",0.333379586804137
"8203",16500,500,"Small pelagic fishery",0.333406753259892
"8204",16500,700,"Small pelagic fishery",0.333345557461924
"8205",16500,900,"Small pelagic fishery",0.333537788483152
"8206",16500,1100,"Small pelagic fishery",0.333359301081325
"8207",16500,1300,"Small pelagic fishery",0.333365689781126
"8208",16500,1500,"Small pelagic fishery",0.334036460649602
"8209",16500,1700,"Small pelagic fishery",0.333379880719411
"8210",16500,1900,"Small pelagic fishery",0.333353365677291
"8211",16500,2100,"Small pelagic fishery",0.333340190123812
"8212",16500,2300,"Small pelagic fishery",0.333351052720777
"8213",16500,2500,"Small pelagic fishery",0.333380222939022
"8214",16500,2700,"Small pelagic fishery",0.333529111070802
"8215",16500,2900,"Small pelagic fishery",0.333521978758504
"8216",16500,3100,"Small pelagic fishery",0.333350927519407
"8217",16500,3300,"Small pelagic fishery",0.333474761182588
"8218",16500,3500,"Small pelagic fishery",0.333378608214077
"8219",16500,3700,"Small pelagic fishery",0.333926936634003
"8220",16500,3900,"Small pelagic fishery",0.333519505458735
"8221",16500,4100,"Small pelagic fishery",0.333433852035113
"8222",16500,4300,"Small pelagic fishery",0.333504522245479
"8223",16500,4500,"Small pelagic fishery",0.333380216645367
"8224",16500,4700,"Small pelagic fishery",0.333350665173624
"8225",16500,4900,"Small pelagic fishery",0.333376444905009
"8226",16500,5100,"Small pelagic fishery",0.333418688947962
"8227",16500,5300,"Small pelagic fishery",0.3334044428588
"8228",16500,5500,"Salmon aquaculture",1.16926392330712
"8229",16500,5700,"Salmon aquaculture",1.25547131669883
"8230",16500,5900,"Salmon aquaculture",1.10138677902575
"8231",16500,6100,"Salmon aquaculture",1.13702408528582
"8232",16500,6300,"Water",0
"8233",16500,6500,"Water",0
"8234",16500,6700,"Water",0
"8235",16500,6900,"Water",0
"8236",16500,7100,"Water",0
"8237",16500,7300,"Water",0
"8238",16500,7500,"Forest",0
"8239",16500,7700,"Water",0
"8240",16500,7900,"Forest",0
"8241",16500,8100,"Forest",0
"8242",16500,8300,"Forest",0
"8243",16500,8500,"Water",0
"8244",16500,8700,"Water",0
"8245",16500,8900,"Water",0
"8246",16500,9100,"Water",0
"8247",16500,9300,"Water",0
"8248",16500,9500,"Water",0
"8249",16500,9700,"Water",0
"8250",16500,9900,"Water",0
"8251",16500,10100,"Water",0
"8252",16500,10300,"Water",0
"8253",16500,10500,"Forest",0
"8254",16500,10700,"Forest",0
"8255",16500,10900,"Water",0
"8256",16500,11100,"Water",0
"8257",16500,11300,"Water",0
"8258",16500,11500,"Water",0
"8259",16500,11700,"Water",0
"8260",16500,11900,"Water",0
"8261",16500,12100,"Water",0
"8262",16500,12300,"Water",0
"8263",16500,12500,"Water",0
"8264",16500,12700,"Water",0
"8265",16500,12900,"Water",0
"8266",16500,13100,"Water",0
"8267",16500,13300,"Water",0
"8268",16500,13500,"Water",0
"8269",16500,13700,"Water",0
"8270",16500,13900,"Water",0
"8271",16500,14100,"Water",0
"8272",16500,14300,"Water",0
"8273",16500,14500,"Water",0
"8274",16500,14700,"Water",0
"8275",16500,14900,"Water",0
"8276",16500,15100,"Water",0
"8277",16500,15300,"Water",0
"8278",16500,15500,"Water",0
"8279",16500,15700,"Water",0
"8280",16500,15900,"Water",0
"8281",16500,16100,"Water",0
"8282",16500,16300,"Salmon aquaculture",1.14455568386694
"8283",16500,16500,"Water",0
"8284",16500,16700,"Salmon aquaculture",1.28963743229796
"8285",16500,16900,"Salmon aquaculture",1.19767634700049
"8286",16500,17100,"Water",0
"8287",16500,17300,"Water",0
"8288",16500,17500,"Water",0
"8289",16500,17700,"Salmon aquaculture",1.21339145847628
"8290",16500,17900,"Salmon aquaculture",1.1718665282362
"8291",16500,18100,"Small pelagic fishery",0.333909725037342
"8292",16500,18300,"Small pelagic fishery",0.333513579243396
"8293",16500,18500,"Small pelagic fishery",0.333586994031683
"8294",16500,18700,"Water",0
"8295",16500,18900,"Water",0
"8296",16500,19100,"Water",0
"8297",16500,19300,"Water",0
"8298",16500,19500,"Water",0
"8299",16500,19700,"Water",0
"8300",16500,19900,"Forest",0
"8301",16700,100,"Small pelagic fishery",0.333341943439651
"8302",16700,300,"Small pelagic fishery",0.333526197320933
"8303",16700,500,"Small pelagic fishery",0.334074961708448
"8304",16700,700,"Small pelagic fishery",0.333521382883556
"8305",16700,900,"Small pelagic fishery",0.333368920087365
"8306",16700,1100,"Small pelagic fishery",0.333466814320909
"8307",16700,1300,"Small pelagic fishery",0.333346778255353
"8308",16700,1500,"Small pelagic fishery",0.33355449284531
"8309",16700,1700,"Small pelagic fishery",0.33341173762236
"8310",16700,1900,"Small pelagic fishery",0.333340398566484
"8311",16700,2100,"Small pelagic fishery",0.33337956567218
"8312",16700,2300,"Small pelagic fishery",0.334252189435018
"8313",16700,2500,"Small pelagic fishery",0.333486219899146
"8314",16700,2700,"Small pelagic fishery",0.333355607676811
"8315",16700,2900,"Small pelagic fishery",0.333412726017398
"8316",16700,3100,"Small pelagic fishery",0.333853937731174
"8317",16700,3300,"Small pelagic fishery",0.333351517646903
"8318",16700,3500,"Small pelagic fishery",0.333353209621006
"8319",16700,3700,"Small pelagic fishery",0.333360181461923
"8320",16700,3900,"Small pelagic fishery",0.333456423395125
"8321",16700,4100,"Small pelagic fishery",0.333344785969521
"8322",16700,4300,"Small pelagic fishery",0.333420436532459
"8323",16700,4500,"Small pelagic fishery",0.333378825673426
"8324",16700,4700,"Small pelagic fishery",0.333515884710566
"8325",16700,4900,"Small pelagic fishery",0.333372111239464
"8326",16700,5100,"Small pelagic fishery",0.333406827270929
"8327",16700,5300,"Small pelagic fishery",0.333342326392363
"8328",16700,5500,"Small pelagic fishery",0.333574739999251
"8329",16700,5700,"Small pelagic fishery",0.333346847886632
"8330",16700,5900,"Small pelagic fishery",0.333444640809676
"8331",16700,6100,"Small pelagic fishery",0.333387682982539
"8332",16700,6300,"Water",0
"8333",16700,6500,"Salmon aquaculture",1.21083309540089
"8334",16700,6700,"Water",0
"8335",16700,6900,"Water",0
"8336",16700,7100,"Water",0
"8337",16700,7300,"Water",0
"8338",16700,7500,"Water",0
"8339",16700,7700,"Water",0
"8340",16700,7900,"Forest",0
"8341",16700,8100,"Forest",0
"8342",16700,8300,"Forest",0
"8343",16700,8500,"Forest",0
"8344",16700,8700,"Water",0
"8345",16700,8900,"Water",0
"8346",16700,9100,"Water",0
"8347",16700,9300,"Water",0
"8348",16700,9500,"Water",0
"8349",16700,9700,"Water",0
"8350",16700,9900,"Water",0
"8351",16700,10100,"Water",0
"8352",16700,10300,"Forest",0
"8353",16700,10500,"Forest",0
"8354",16700,10700,"Water",0
"8355",16700,10900,"Water",0
"8356",16700,11100,"Water",0
"8357",16700,11300,"Water",0
"8358",16700,11500,"Water",0
"8359",16700,11700,"Water",0
"8360",16700,11900,"Water",0
"8361",16700,12100,"Forest",0
"8362",16700,12300,"Water",0
"8363",16700,12500,"Water",0
"8364",16700,12700,"Water",0
"8365",16700,12900,"Water",0
"8366",16700,13100,"Water",0
"8367",16700,13300,"Water",0
"8368",16700,13500,"Water",0
"8369",16700,13700,"Water",0
"8370",16700,13900,"Water",0
"8371",16700,14100,"Water",0
"8372",16700,14300,"Water",0
"8373",16700,14500,"Forest",0
"8374",16700,14700,"Water",0
"8375",16700,14900,"Water",0
"8376",16700,15100,"Water",0
"8377",16700,15300,"Water",0
"8378",16700,15500,"Water",0
"8379",16700,15700,"Water",0
"8380",16700,15900,"Water",0
"8381",16700,16100,"Water",0
"8382",16700,16300,"Small pelagic fishery",0.333342812428168
"8383",16700,16500,"Small pelagic fishery",0.333474854940972
"8384",16700,16700,"Salmon aquaculture",1.31717323120676
"8385",16700,16900,"Salmon aquaculture",1.10610405255112
"8386",16700,17100,"Salmon aquaculture",1.14179605567171
"8387",16700,17300,"Small pelagic fishery",0.333406140947205
"8388",16700,17500,"Water",0
"8389",16700,17700,"Salmon aquaculture",1.12103292977709
"8390",16700,17900,"Small pelagic fishery",0.333852866366399
"8391",16700,18100,"Small pelagic fishery",0.333407484747213
"8392",16700,18300,"Small pelagic fishery",0.333388052126967
"8393",16700,18500,"Salmon aquaculture",1.15259020779326
"8394",16700,18700,"Water",0
"8395",16700,18900,"Water",0
"8396",16700,19100,"Water",0
"8397",16700,19300,"Water",0
"8398",16700,19500,"Water",0
"8399",16700,19700,"Water",0
"8400",16700,19900,"Water",0
"8401",16900,100,"Small pelagic fishery",0.333422318250145
"8402",16900,300,"Small pelagic fishery",0.333579577100675
"8403",16900,500,"Small pelagic fishery",0.333642376862344
"8404",16900,700,"Small pelagic fishery",0.334089769090039
"8405",16900,900,"Small pelagic fishery",0.333572010580408
"8406",16900,1100,"Small pelagic fishery",0.333374516187344
"8407",16900,1300,"Small pelagic fishery",0.333389384785424
"8408",16900,1500,"Small pelagic fishery",0.333853694826256
"8409",16900,1700,"Small pelagic fishery",0.333340245754684
"8410",16900,1900,"Small pelagic fishery",0.333409103914894
"8411",16900,2100,"Small pelagic fishery",0.333355011795912
"8412",16900,2300,"Small pelagic fishery",0.333347167940722
"8413",16900,2500,"Small pelagic fishery",0.333385193928151
"8414",16900,2700,"Small pelagic fishery",0.33340946225493
"8415",16900,2900,"Small pelagic fishery",0.333340982505494
"8416",16900,3100,"Small pelagic fishery",0.333334936409654
"8417",16900,3300,"Small pelagic fishery",0.333369264819632
"8418",16900,3500,"Small pelagic fishery",0.333942452978497
"8419",16900,3700,"Small pelagic fishery",0.333350788331565
"8420",16900,3900,"Small pelagic fishery",0.333350061194619
"8421",16900,4100,"Small pelagic fishery",0.333544806196917
"8422",16900,4300,"Small pelagic fishery",0.333350612460548
"8423",16900,4500,"Small pelagic fishery",0.333536306633189
"8424",16900,4700,"Small pelagic fishery",0.333663158146495
"8425",16900,4900,"Small pelagic fishery",0.333458057000241
"8426",16900,5100,"Small pelagic fishery",0.333363166227767
"8427",16900,5300,"Small pelagic fishery",0.33334634631552
"8428",16900,5500,"Small pelagic fishery",0.333698218308142
"8429",16900,5700,"Small pelagic fishery",0.333450509330997
"8430",16900,5900,"Small pelagic fishery",0.333402672313879
"8431",16900,6100,"Small pelagic fishery",0.333414744574771
"8432",16900,6300,"Small pelagic fishery",0.333414341635187
"8433",16900,6500,"Small pelagic fishery",0.333461228248902
"8434",16900,6700,"Salmon aquaculture",1.18698790263016
"8435",16900,6900,"Water",0
"8436",16900,7100,"Water",0
"8437",16900,7300,"Water",0
"8438",16900,7500,"Water",0
"8439",16900,7700,"Forest",0
"8440",16900,7900,"Water",0
"8441",16900,8100,"Water",0
"8442",16900,8300,"Forest",0
"8443",16900,8500,"Water",0
"8444",16900,8700,"Water",0
"8445",16900,8900,"Water",0
"8446",16900,9100,"Water",0
"8447",16900,9300,"Water",0
"8448",16900,9500,"Water",0
"8449",16900,9700,"Water",0
"8450",16900,9900,"Water",0
"8451",16900,10100,"Water",0
"8452",16900,10300,"Water",0
"8453",16900,10500,"Forest",0
"8454",16900,10700,"Water",0
"8455",16900,10900,"Water",0
"8456",16900,11100,"Water",0
"8457",16900,11300,"Water",0
"8458",16900,11500,"Water",0
"8459",16900,11700,"Water",0
"8460",16900,11900,"Forest",0
"8461",16900,12100,"Forest",0
"8462",16900,12300,"Water",0
"8463",16900,12500,"Water",0
"8464",16900,12700,"Water",0
"8465",16900,12900,"Water",0
"8466",16900,13100,"Forest",0
"8467",16900,13300,"Forest",0
"8468",16900,13500,"Water",0
"8469",16900,13700,"Water",0
"8470",16900,13900,"Water",0
"8471",16900,14100,"Water",0
"8472",16900,14300,"Forest",0
"8473",16900,14500,"Water",0
"8474",16900,14700,"Water",0
"8475",16900,14900,"Water",0
"8476",16900,15100,"Water",0
"8477",16900,15300,"Water",0
"8478",16900,15500,"Water",0
"8479",16900,15700,"Water",0
"8480",16900,15900,"Water",0
"8481",16900,16100,"Salmon aquaculture",1.0655789229898
"8482",16900,16300,"Small pelagic fishery",0.333356186326852
"8483",16900,16500,"Small pelagic fishery",0.333378137584211
"8484",16900,16700,"Small pelagic fishery",0.333352552811068
"8485",16900,16900,"Small pelagic fishery",0.333390609119648
"8486",16900,17100,"Small pelagic fishery",0.333367309166911
"8487",16900,17300,"Small pelagic fishery",0.333405631245733
"8488",16900,17500,"Salmon aquaculture",1.16315554047482
"8489",16900,17700,"Salmon aquaculture",1.10936567273936
"8490",16900,17900,"Salmon aquaculture",1.13957711642247
"8491",16900,18100,"Small pelagic fishery",0.333403263475026
"8492",16900,18300,"Small pelagic fishery",0.33339932597411
